pointid,grid_code,X,Y,directSolarSummer,directSolarWinter,rugged_clip,jaxa_dem,NEW_jaxa_clip,Slope_NEW_DEM,Aspect_NEW_DEM,Current_Bio_1,Current_Bio12,Current_YFRW_SDM
218,1.6000000,495806.756800003349781,-3439104.127699999138713,386.6832886,82.7736969,44.1814423,591,581,23.5999031,254.0619049,17.8081245,261.0000000,0.660032903450470
219,2.0000000,495837.678000003099442,-3439104.127699999138713,398.2454529,91.8480225,28.5832119,593,591,14.6995888,224.4195557,17.8081245,261.0000000,0.660032903450470
220,1.5000000,495899.520400002598763,-3439104.127699999138713,416.9400024,125.3535385,18.4119530,595,594,3.9035666,204.2486572,17.8081245,261.0000000,0.660032903450470
221,0.0000000,495930.441600002348423,-3439104.127699999138713,419.8955994,136.8252411,16.4620781,596,594,2.7322500,336.6034851,17.8081245,261.0000000,0.660032903450470
222,1.0000000,495961.362700000405312,-3439104.127699999138713,413.7303162,136.7734680,19.6723156,596,594,7.5939193,27.3621483,17.8081245,261.0000000,0.660032903450470
223,0.5000000,495806.756800003349781,-3439135.048900000751019,357.9819031,63.6893387,44.1361542,576,572,25.4124794,225.9455414,17.8081245,261.0000000,0.660032903450470
224,0.3333333,495837.678000003099442,-3439135.048900000751019,369.2608337,74.2686996,34.4093018,579,578,22.6587448,204.1894836,17.8081245,261.0000000,0.660032903450470
225,0.0000000,495868.599200002849102,-3439135.048900000751019,385.9318542,93.4736099,28.8444099,583,582,18.8437042,199.7330017,17.8081245,261.0000000,0.660032903450470
226,0.0000000,495930.441600002348423,-3439135.048900000751019,412.3503418,125.9327240,15.0000000,591,591,7.7406416,221.3557739,17.8081245,261.0000000,0.660032903450470
227,0.0000000,495961.362700000405312,-3439135.048900000751019,408.7994690,132.5937958,13.4164076,587,594,5.3970761,132.6113739,17.8081245,261.0000000,0.660032903450470
228,0.0000000,495868.599200002849102,-3439165.970100000500679,390.4421692,106.0536957,29.1376038,575,571,18.1781940,226.4425507,17.8081245,261.0000000,0.660032903450470
229,0.0000000,495899.520400002598763,-3439165.970100000500679,404.1542358,124.3548203,25.4361954,581,579,15.8830204,246.8232574,17.8081245,261.0000000,0.660032903450470
230,0.0000000,495930.441600002348423,-3439165.970100000500679,416.1843262,139.5315399,18.6547585,588,587,10.3837910,267.6296082,17.8081245,261.0000000,0.660032903450470
231,0.2000000,501156.123499996960163,-3439506.103299999609590,392.3334351,86.6949844,30.9030743,534,543,18.6045513,147.5633087,17.8081245,261.0000000,0.660032903450470
232,0.0000000,501187.044699996709824,-3439506.103299999609590,408.7525330,101.9019089,24.3104916,529,537,13.5721207,149.2259979,17.8081245,261.0000000,0.660032903450470
233,0.0000000,501125.202299997210503,-3439537.024499999359250,408.0602112,108.6200790,28.4253407,533,537,13.1745186,149.7442932,17.8081245,261.0000000,0.660032903450470
234,0.0000000,501156.123499996960163,-3439537.024499999359250,415.1816101,124.2977448,24.0208244,530,532,6.7491493,147.6551056,17.8081245,261.0000000,0.660032903450470
235,0.0000000,501187.044699996709824,-3439537.024499999359250,418.2688904,136.5509186,14.6628780,529,531,3.0676684,127.3778381,17.8081245,261.0000000,0.660032903450470
236,0.0000000,501094.281099997460842,-3439567.945699999108911,416.7594910,131.7596436,14.1421356,533,535,3.1121266,132.5808563,17.8081245,261.0000000,0.660032903450470
237,0.0000000,501156.123499996960163,-3439567.945699999108911,418.6384888,151.7301636,13.8924437,535,533,8.5135145,357.5974731,17.8081245,261.0000000,0.660032903450470
238,0.0000000,501125.202299997210503,-3439598.866800000891089,417.0851746,156.4791412,17.3205090,542,538,12.3639135,339.6287537,17.8081245,261.0000000,0.660032903450470
239,0.0000000,501156.123499996960163,-3439598.866800000891089,417.7959595,159.0606842,19.3390789,543,541,13.6960039,346.5287476,17.8081245,261.0000000,0.660032903450470
240,0.0000000,501125.202299997210503,-3439629.788000000640750,416.3073730,154.8799133,19.4164886,551,546,13.3249025,323.2171936,17.8081245,261.0000000,0.660032903450470
241,0.0000000,501156.123499996960163,-3439629.788000000640750,418.1988220,159.5668793,20.4939022,551,550,13.5954123,340.3165283,17.8081245,261.0000000,0.660032903450470
242,0.0000000,499671.906099997460842,-3440248.211899999529123,417.2283936,140.0771179,13.5646601,589,587,9.3282900,49.2340736,17.8081245,261.0000000,0.660032903450470
243,0.0000000,499671.906099997460842,-3440279.133099999278784,417.2037048,139.3008881,11.7898264,593,591,7.7595692,47.0020866,17.8081245,261.0000000,0.660032903450470
244,0.0000000,499702.827299997210503,-3440279.133099999278784,414.7759094,136.0790253,15.2970581,586,589,9.3521872,51.0726433,17.8081245,261.0000000,0.660032903450470
245,0.0000000,499671.906099997460842,-3440310.054300000891089,412.5382080,105.0927277,11.6619034,590,595,6.2728148,97.0639954,17.8081245,261.0000000,0.660032903450470
246,0.0000000,499702.827299997210503,-3440310.054300000891089,410.2250671,112.3177719,14.3527002,585,591,8.2418861,89.7190170,17.8081245,261.0000000,0.660032903450470
247,0.0000000,499733.748499996960163,-3440310.054300000891089,415.6723633,119.5545197,13.3416643,580,584,8.1978998,87.6030884,17.8081245,261.0000000,0.660032903450470
248,0.0000000,499764.669699996709824,-3440310.054300000891089,417.9365540,127.1853561,8.7177982,578,579,4.5319090,75.7079391,17.8081245,261.0000000,0.660032903450470
249,0.0000000,499671.906099997460842,-3440340.975500000640750,408.6591187,110.9342117,11.1355286,585,591,7.5929165,135.6141205,17.8081245,261.0000000,0.660032903450470
250,0.0000000,499702.827299997210503,-3440340.975500000640750,409.9852295,114.4033356,12.6885777,583,588,8.2807255,122.9153137,17.8081245,261.0000000,0.660032903450470
251,0.0000000,499733.748499996960163,-3440340.975500000640750,417.4950256,121.5266876,11.5325623,580,583,6.6423869,105.3415833,17.8081245,261.0000000,0.660032903450470
252,0.0000000,499764.669699996709824,-3440340.975500000640750,418.2475281,128.6484680,8.0000000,579,579,2.4614880,70.4901810,17.8081245,261.0000000,0.660032903450470
253,0.0000000,499795.590899996459484,-3440340.975500000640750,418.4781799,132.3730621,5.0000000,581,579,3.4117949,346.3032837,17.8081245,261.0000000,0.660032903450470
254,0.0000000,499795.590899996459484,-3440371.896700000390410,418.0762329,130.3040009,5.5677643,583,581,4.1032677,325.1336670,17.8081245,261.0000000,0.660032903450470
255,0.0000000,499795.590899996459484,-3440402.817900000140071,416.5067139,126.0201874,5.5677643,585,583,3.5581977,302.6000671,17.8081245,261.0000000,0.660032903450470
256,0.0000000,499826.512100003659725,-3440402.817900000140071,415.9240723,125.3302383,5.8309517,585,585,1.9552966,325.5903015,17.8081245,261.0000000,0.660032903450470
257,0.0000000,501960.074600003659725,-3441021.241800000891089,409.9791565,115.3259811,4.5825758,508,509,1.1013174,118.5669708,17.8081245,261.0000000,0.660032903450470
258,0.1250000,502021.917000003159046,-3441021.241800000891089,396.0491333,92.9851685,12.2882061,508,514,7.5441780,222.5987244,17.8081245,261.0000000,0.660032903450470
259,0.2000000,502052.838200002908707,-3441021.241800000891089,377.3516846,79.4703217,19.3907204,514,518,13.1631746,228.5048065,17.8081245,261.0000000,0.660032903450470
260,0.0000000,502083.759400002658367,-3441021.241800000891089,391.3134155,75.1681290,26.8886585,523,526,16.4337826,233.6371307,17.8081245,261.0000000,0.660032903450470
261,1.0000000,502114.680600002408028,-3441021.241800000891089,397.4365540,84.5445633,25.3377190,529,534,9.8876705,215.4780273,17.8081245,261.0000000,0.660032903450470
262,0.0000000,501960.074600003659725,-3441052.163000000640750,410.3089905,116.2243881,4.0000000,508,509,1.9553515,127.3974686,17.8081245,261.0000000,0.660032903450470
263,0.0000000,501990.995800003409386,-3441052.163000000640750,407.5969543,110.2760544,6.2449980,506,509,3.1117780,187.8964996,17.8081245,261.0000000,0.660032903450470
264,0.0000000,502021.917000003159046,-3441052.163000000640750,404.1521606,103.9059372,11.4017544,505,509,6.4453979,192.2143250,17.8081245,261.0000000,0.660032903450470
265,0.1000000,502052.838200002908707,-3441052.163000000640750,376.2401428,88.5235748,22.7815723,505,508,11.7315178,203.5706635,17.8081245,261.0000000,0.660032903450470
266,1.0000000,502083.759400002658367,-3441052.163000000640750,380.2691345,72.1736145,27.7488747,510,515,16.9620342,214.4643555,17.8081245,261.0000000,0.660032903450470
267,1.0000000,501960.074600003659725,-3441083.084200000390410,412.9499817,123.1349335,3.7416575,509,509,2.1377695,94.7146301,17.8081245,261.0000000,0.660032903450470
268,0.0000000,501990.995800003409386,-3441083.084200000390410,413.4764404,124.1171799,5.0000000,507,507,0.6837060,121.2773590,17.8081245,261.0000000,0.660032903450470
269,0.0000000,502021.917000003159046,-3441083.084200000390410,413.5174866,124.0873718,6.4807405,509,506,0.4327147,177.6457214,17.8081245,261.0000000,0.660032903450470
270,0.0000000,502052.838200002908707,-3441083.084200000390410,395.0379333,113.0082932,10.6301460,507,506,2.4606168,204.1701355,17.8081245,261.0000000,0.660032903450470
271,0.0000000,502083.759400002658367,-3441083.084200000390410,384.8035889,92.0076218,19.8997478,504,507,8.9112949,217.6329041,17.8081245,261.0000000,0.660032903450470
272,0.5000000,502114.680600002408028,-3441083.084200000390410,393.8525696,80.0254288,22.1585197,509,513,13.1538353,216.2536163,17.8081245,261.0000000,0.660032903450470
273,0.0000000,502052.838200002908707,-3441114.005400000140071,408.0989380,124.6762390,7.5498343,507,509,3.5585349,39.5745010,17.8081245,261.0000000,0.660032903450470
274,0.0000000,502083.759400002658367,-3441114.005400000140071,396.7334595,111.5676117,8.9442720,505,506,2.7632709,168.1174469,17.8081245,261.0000000,0.660032903450470
275,0.8333333,502114.680600002408028,-3441114.005400000140071,396.9778748,94.5939102,15.9059734,504,507,8.3890219,222.5991364,17.8081245,261.0000000,0.660032903450470
276,0.0000000,502145.601700000464916,-3441114.005400000140071,403.7970276,105.0038757,14.4222050,510,513,7.3970542,202.3736267,17.8081245,261.0000000,0.660032903450470
277,0.0000000,501990.995800003409386,-3441144.926599999889731,416.9868164,134.5534515,8.3666000,515,511,5.5162597,345.7038574,17.8081245,261.0000000,0.660032903450470
278,0.0000000,502021.917000003159046,-3441144.926599999889731,415.0381775,128.4613037,9.6436510,512,513,4.6541009,8.2087851,17.8081245,261.0000000,0.660032903450470
279,0.0000000,502083.759400002658367,-3441144.926599999889731,405.6818542,122.9825897,8.0622578,505,506,4.3658504,91.1667328,17.8081245,261.0000000,0.660032903450470
280,0.0000000,501898.232199996709824,-3441175.847799999639392,416.1525574,133.0961761,7.6157732,517,517,5.0713735,25.6579094,17.8081245,261.0000000,0.660032903450470
281,0.0000000,501960.074600003659725,-3441175.847799999639392,417.2032471,134.4966125,7.8102498,517,514,5.1884360,357.5946960,17.8081245,261.0000000,0.660032903450470
282,0.0000000,502021.917000003159046,-3441175.847799999639392,413.3491211,128.2124481,9.3273792,513,515,5.7450719,45.0771751,17.8081245,261.0000000,0.660032903450470
283,0.0000000,501898.232199996709824,-3441206.768999999389052,415.6963196,130.0886536,7.0710678,518,519,4.3124166,37.4036713,17.8081245,261.0000000,0.660032903450470
284,0.2500000,501929.153399996459484,-3441206.768999999389052,415.8150635,130.3271332,5.8309517,519,517,3.1865709,20.2057724,17.8081245,261.0000000,0.660032903450470
285,0.0000000,501960.074600003659725,-3441206.768999999389052,415.2957458,128.6285400,5.9160800,519,517,3.4116449,349.4616699,17.8081245,261.0000000,0.660032903450470
286,0.0000000,501990.995800003409386,-3441206.768999999389052,413.6446533,125.9828720,6.4807405,518,518,3.4794207,7.8967810,17.8081245,261.0000000,0.660032903450470
287,0.0000000,502021.917000003159046,-3441206.768999999389052,411.4836121,126.1856155,8.6602545,515,516,6.4462128,62.3915710,17.8081245,261.0000000,0.660032903450470
288,0.0000000,501929.153399996459484,-3441237.690199999138713,413.5400391,123.0252228,3.3166249,520,519,1.5270091,13.5444489,17.8081245,261.0000000,0.660032903450470
289,0.0000000,501960.074600003659725,-3441237.690199999138713,412.5642395,121.0224762,3.3166249,520,519,1.5578345,357.5933228,17.8081245,261.0000000,0.660032903450470
290,0.0000000,496858.077399998903275,-3445350.209100000560284,396.5646362,103.4911957,28.2134724,518,523,18.9226131,96.9377747,16.9208755,293.0000000,0.660032903450470
291,0.0000000,496858.077399998903275,-3445381.130300000309944,395.9031067,89.9706497,29.5972977,513,521,18.6364307,120.1482849,16.9208755,293.0000000,0.660032903450470
292,0.0000000,496888.998599998652935,-3445381.130300000309944,403.5698242,99.7045288,20.4205780,505,510,12.4311647,116.3199692,16.9208755,293.0000000,0.660032903450470
293,0.0000000,496888.998599998652935,-3445412.051500000059605,405.8183594,100.8401947,18.9472961,500,506,10.4867067,127.9271469,16.9208755,293.0000000,0.660032903450470
294,0.6666667,498682.427900001406670,-3446989.032500000670552,389.4000854,107.5420151,24.1453934,449,451,5.0010099,347.3070679,16.9208755,293.0000000,0.660032903450470
295,0.0000000,498713.349100001156330,-3446989.032500000670552,381.7270813,105.1808243,27.4772625,438,445,17.4741745,77.6539459,16.9208755,293.0000000,0.660032903450470
296,0.0000000,498744.270300000905991,-3446989.032500000670552,387.5390015,108.1601715,29.4957619,427,432,19.9395962,84.3814392,16.9208755,293.0000000,0.660032903450470
297,0.0000000,498775.191500000655651,-3446989.032500000670552,395.9609375,112.7117081,24.1039410,419,421,16.0666618,84.6453247,16.9208755,293.0000000,0.660032903450470
298,0.0000000,498806.112700000405312,-3446989.032500000670552,401.9487000,115.0242081,16.0312195,407,412,10.2765417,83.0912552,16.9208755,293.0000000,0.660032903450470
299,0.0000000,498837.033900000154972,-3446989.032500000670552,403.5362549,113.9994507,8.6602545,405,407,6.1549954,87.6044464,16.9208755,293.0000000,0.660032903450470
300,0.0000000,498898.876299999654293,-3446989.032500000670552,409.7289734,117.6370926,5.9160800,399,402,3.3012500,123.6323929,16.9208755,293.0000000,0.660032903450470
301,0.0000000,498929.797499999403954,-3446989.032500000670552,410.7698975,124.5137177,5.1961522,400,400,0.9660639,137.7917938,16.9208755,293.0000000,0.660032903450470
302,0.0000000,498960.718699999153614,-3446989.032500000670552,411.5461426,127.9145050,5.0000000,400,399,1.6448541,106.0131989,16.9208755,293.0000000,0.660032903450470
303,0.0000000,498991.639899998903275,-3446989.032500000670552,411.8784180,132.3359985,6.4807405,401,398,3.2874300,42.6011276,16.9208755,293.0000000,0.660032903450470
304,0.0000000,499022.561099998652935,-3446989.032500000670552,411.3103943,129.9369965,5.8309517,400,398,4.0696459,21.5643101,16.9208755,293.0000000,0.660032903450470
305,4.5000000,498651.506700001657009,-3447019.953600000590086,388.5701599,111.6120987,22.7156334,453,448,6.7189050,283.7662048,16.9208755,293.0000000,0.660032903450470
306,0.0000000,498713.349100001156330,-3447019.953600000590086,372.1733398,86.2234497,29.4618397,434,443,20.0520134,108.7668991,16.9208755,293.0000000,0.660032903450470
307,0.0000000,498744.270300000905991,-3447019.953600000590086,382.6975403,94.4682007,29.7657528,423,430,19.9731331,107.0471039,16.9208755,293.0000000,0.660032903450470
308,0.0000000,498775.191500000655651,-3447019.953600000590086,393.4389038,103.1084595,23.4093990,415,419,15.5552568,105.0794144,16.9208755,293.0000000,0.660032903450470
309,0.0000000,498837.033900000154972,-3447019.953600000590086,401.7202759,109.9121933,10.2469511,403,407,7.2244005,108.9762573,16.9208755,293.0000000,0.660032903450470
310,0.0000000,498867.955099999904633,-3447019.953600000590086,410.3708801,116.2020493,7.6157732,399,403,4.5325823,111.2283478,16.9208755,293.0000000,0.660032903450470
311,0.0000000,498898.876299999654293,-3447019.953600000590086,412.1878357,127.2278290,7.4833150,401,400,0.9666743,98.9014282,16.9208755,293.0000000,0.660032903450470
312,0.0000000,499022.561099998652935,-3447019.953600000590086,410.9940491,128.7557220,8.1240387,400,401,5.3204527,13.1260052,16.9208755,293.0000000,0.660032903450470
313,0.0000000,498775.191500000655651,-3447050.874800000339746,393.5446777,99.0053101,21.7255611,412,415,14.0337048,119.1397858,16.9208755,293.0000000,0.660032903450470
314,0.0000000,498806.112700000405312,-3447050.874800000339746,398.8558655,105.5098877,14.8996649,404,409,9.6556053,117.7480087,16.9208755,293.0000000,0.660032903450470
315,0.0000000,498837.033900000154972,-3447050.874800000339746,404.2490234,112.7738113,10.0995045,400,405,6.1254625,117.3504944,16.9208755,293.0000000,0.660032903450470
316,0.0000000,498898.876299999654293,-3447050.874800000339746,412.4757996,131.8416901,8.2462111,405,401,4.5735564,319.7440186,16.9208755,293.0000000,0.660032903450470
317,0.0000000,498929.797499999403954,-3447050.874800000339746,412.9793091,136.3684692,9.1104336,408,404,5.9965391,331.0434570,16.9208755,293.0000000,0.660032903450470
318,0.0000000,498960.718699999153614,-3447050.874800000339746,412.5776062,137.2771149,8.7177982,407,404,5.4827890,354.8788757,16.9208755,293.0000000,0.660032903450470
319,0.0000000,499022.561099998652935,-3447050.874800000339746,411.2437134,130.8132172,8.5440035,404,405,4.0923252,22.6264420,16.9208755,293.0000000,0.660032903450470
320,0.0000000,498960.718699999153614,-3447081.796000000089407,411.9195862,134.0210419,7.4833150,409,408,4.6133852,0.9711888,16.9208755,293.0000000,0.660032903450470
321,0.0000000,499022.561099998652935,-3447081.796000000089407,410.7845154,130.0164795,7.8102498,408,407,4.5734005,30.3384781,16.9208755,293.0000000,0.660032903450470
322,0.0000000,498991.639899998903275,-3447112.717199999839067,409.7650452,125.0665131,5.7445626,410,409,3.4794576,30.0724983,16.9208755,293.0000000,0.660032903450470
323,0.0000000,499022.561099998652935,-3447112.717199999839067,408.6951294,123.6106567,7.0710678,408,409,3.9776638,48.9412651,16.9208755,293.0000000,0.660032903450470
324,0.0000000,503877.188699997961521,-3448967.988900000229478,398.9988098,112.3721237,2.2360680,221,222,1.1013503,98.8785400,16.9208755,293.0000000,0.660032903450470
325,0.0000000,503908.109899997711182,-3448967.988900000229478,394.0764771,105.7102203,7.5498343,221,221,3.7239108,230.7201691,16.9208755,293.0000000,0.660032903450470
326,0.0000000,503939.031099997460842,-3448967.988900000229478,391.9159241,102.5690308,11.7046995,227,225,7.6175494,246.5464935,16.9208755,293.0000000,0.660032903450470
327,0.0000000,503908.109899997711182,-3448998.910099999979138,396.4080200,108.5694199,4.3588991,220,221,2.2019167,208.5410919,16.9208755,293.0000000,0.660032903450470
